"Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Zavarzinella" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Zavarzinella" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Chlamydiae" "Chlamydiia" "Chlamydiales" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Verrucomicrobium" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Lacibacterium" NA
"Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagaceae" "Cytophaga" NA
"Bacteria" "Verrucomicrobia" "Opitutae" NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Sediminibacterium" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Pseudonocardiaceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Cystobacteraceae" "Anaeromyxobacter" NA
"Bacteria" "candidate_division_WPS-2" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "Chloroflexi" "Anaerolineae" "Anaerolineales" "Anaerolineaceae" "Ornatilinea" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Acidobacteria" NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" NA NA
NA NA NA NA NA NA NA
"Archaea" "Woesearchaeota" NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcaceae" "Aggregicoccus" NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Chloroflexi" "Anaerolineae" "Anaerolineales" "Anaerolineaceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" NA NA NA NA
"Bacteria" "Chloroflexi" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Acidobacteria" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Dongia" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Parcubacteria" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" NA NA NA NA
"Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Cryomorphaceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "Armatimonadetes" "Armatimonadia" "Armatimonadales" "Armatimonadaceae" "Armatimonas/Armatimonadetes_gp1" NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Micromonosporaceae" "Planosporangium" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Micromonosporaceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Parcubacteria" NA NA NA NA NA
"Bacteria" "Armatimonadetes" "Armatimonadetes_gp5" NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagaceae" "Hymenobacter" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Polyangium" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Chloroflexi" NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "Bdellovibrio" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "Armatimonadetes" "Chthonomonadetes" "Chthonomonadales" "Chthonomonadaceae" "Chthonomonas/Armatimonadetes_gp3" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Ferruginibacter" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp4" "Gp4" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Singulisphaera" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Brevifollis" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
NA NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "candidate_division_WPS-1" NA NA NA NA NA
NA NA NA NA NA NA NA
"Bacteria" "Firmicutes" NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Schlesneria" NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Firmicutes" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "BRC1" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Chloroflexi" "Anaerolineae" "Anaerolineales" "Anaerolineaceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Asticcacaulis" "solisilvae"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" NA NA NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Chlamydiae" "Chlamydiia" "Chlamydiales" "Parachlamydiaceae" "Parachlamydia" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "Verrucomicrobia" NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Labilitrichaceae" "Labilithrix" NA
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Paenibacillaceae_1" "Paenibacillus" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Acidobacteria" "Holophagae" "Holophagales" "Holophagaceae" "Holophaga" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcaceae" NA NA
"Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Clostridiaceae_1" "Clostridium_sensu_stricto" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Coxiellaceae" "Diplorickettsia" NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" NA NA
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" NA NA
"Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagaceae" "Spirosoma" NA
"Bacteria" "Spirochaetes" "Spirochaetia" "Spirochaetales" "Leptospiraceae" "Turneriella" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Aerococcaceae" "Facklamia" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Solirubrobacterales" "Conexibacteraceae" "Conexibacter" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Minicystis" NA
"Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Lachnospiraceae" "Lachnoanaerobaculum" "saburreum"
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "Tenericutes" "Mollicutes" "Entomoplasmatales" "Spiroplasmataceae" "Spiroplasma" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" NA NA
"Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Rikenellaceae" "Alistipes" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Rhizobium" NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Coxiellaceae" "Aquicella" NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Cystobacteraceae" "Anaeromyxobacter" NA
"Bacteria" "candidate_division_WPS-1" NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "Vampirovibrio" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp7" "Gp7" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcaceae" NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Rikenellaceae" "Alistipes" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_incertae_sedis" "Geminicoccus" NA NA
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" NA NA
"Bacteria" "Chloroflexi" NA NA NA NA NA
"Bacteria" "Candidatus_Saccharibacteria" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
NA NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Coxiellaceae" "Aquicella" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingobium" "yanoikuyae"
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Armatimonadetes" "Armatimonadia" "Armatimonadales" "Armatimonadaceae" "Armatimonas/Armatimonadetes_gp1" NA
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Ferruginibacter" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Armatimonadetes" "Chthonomonadetes" "Chthonomonadales" "Chthonomonadaceae" "Chthonomonas/Armatimonadetes_gp3" NA
"Bacteria" NA NA NA NA NA NA
NA NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Firmicutes" "Clostridia" NA NA NA NA
"Bacteria" "Chloroflexi" NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Oceanospirillaceae" "Litoribacillus" NA
NA NA NA NA NA NA NA
"Bacteria" "Cyanobacteria/Chloroplast" "Chloroplast" "Chloroplast" "Chlorophyta" NA NA
"Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "Ktedonobacteraceae" "Ktedonobacter" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Acidimicrobiales" "Acidimicrobineae_incertae_sedis" "Aciditerrimonas" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Saprospiraceae" "Haliscomenobacter" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Cyanobacteria/Chloroplast" "Chloroplast" "Chloroplast" "Chlorophyta" NA NA
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Roseimicrobium" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Chloroflexi" "Caldilineae" "Caldilineales" "Caldilineaceae" "Litorilinea" NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Reyranella" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp15" "Gp15" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Singulisphaera" NA
"Bacteria" "Chlamydiae" "Chlamydiia" "Chlamydiales" "Simkaniaceae" "Simkania" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Acidimicrobiales" "Acidimicrobiaceae" NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Nocardiaceae" "Nocardia" NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Flavihumibacter" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Firmicutes" NA NA NA NA NA
"Bacteria" "Chlamydiae" "Chlamydiia" "Chlamydiales" "Parachlamydiaceae" "Neochlamydia" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Coxiellaceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Chloroflexi" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Cystobacteraceae" "Anaeromyxobacter" NA
"Bacteria" "Firmicutes" NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Pirellula" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Acidimicrobiales" "Iamiaceae" "Aquihabitans" NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Pirellula" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Cystobacteraceae" "Anaeromyxobacter" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Nocardioidaceae" "Nocardioides" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" NA NA
"Bacteria" "Firmicutes" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "candidate_division_WPS-1" NA NA NA NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Sandaracinaceae" "Sandaracinus" NA
"Bacteria" "Bacteroidetes" NA NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Saprospiraceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Labilitrichaceae" "Labilithrix" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingorhabdus" NA
"Bacteria" "candidate_division_WPS-1" NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" NA NA
"Bacteria" "Chlamydiae" "Chlamydiia" "Chlamydiales" "Parachlamydiaceae" "Neochlamydia" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "candidate_division_WPS-1" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Bacteroidetes" NA NA NA NA NA
"Bacteria" "Microgenomates" NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Singulisphaera" NA
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Paenibacillaceae_2" "Ammoniphilus" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "Ktedonobacteraceae" "Ktedonobacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" NA NA NA NA
"Bacteria" "Parcubacteria" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobacteraceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Verrucomicrobia" "Opitutae" "Puniceicoccales" "Puniceicoccaceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Planctomycetes" NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" NA NA NA NA NA NA
NA NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Solitalea" NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "BRC1" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Armatimonadetes" "Chthonomonadetes" "Chthonomonadales" "Chthonomonadaceae" "Chthonomonas/Armatimonadetes_gp3" NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" NA NA NA NA
"Bacteria" "Verrucomicrobia" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" NA NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "candidate_division_WPS-2" NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Rhodobacteraceae" "Amaricoccus" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "Vampirovibrio" NA
"Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatimonas" NA
"Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatimonas" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfuromonadales" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Bacteroidetes" NA NA NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" NA NA NA NA
NA NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Chloroflexi" "Anaerolineae" "Anaerolineales" "Anaerolineaceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Alicyclobacillaceae" "Tumebacillus" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "Bdellovibrio" NA
"Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagaceae" NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
